,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Germany,Spain,Exited,Tahmin,date0,date,Year1,Month1,Day1
1514,764,0,24,7,0.0,2,1,0,186105.99,0,0,0,0,2017-10-26,2023-01-27,2023,01,27
1515,767,1,36,3,0.0,1,0,0,65147.27,0,0,0,0,2014-01-08,2023-01-27,2023,01,27
1516,720,1,44,4,0.0,2,1,0,163471.01,0,0,0,0,2017-07-14,2023-01-30,2023,01,30
1517,765,0,32,9,178095.55,1,0,0,47247.56,0,1,0,0,2012-04-03,2023-01-30,2023,01,30
1518,615,1,30,7,0.0,2,1,1,156346.84,0,0,0,0,2012-01-16,2023-01-30,2023,01,30
1519,582,1,33,2,122394.0,1,1,1,22113.93,1,0,0,0,2013-07-31,2023-01-30,2023,01,30
1520,447,1,41,3,0.0,4,1,1,197490.39,0,0,1,0,2013-08-16,2023-01-30,2023,01,30
1521,592,1,37,9,0.0,3,1,1,10656.89,0,1,0,0,2018-06-11,2023-01-30,2023,01,30
1522,833,1,32,6,0.0,1,1,1,44323.22,0,1,1,0,2014-03-31,2023-01-30,2023,01,30
1523,771,1,45,0,139825.56,1,0,0,170984.97,0,1,1,0,2011-12-26,2023-01-30,2023,01,30
1524,594,0,24,0,97378.54,1,1,1,71405.17,0,1,0,0,2018-10-29,2023-01-30,2023,01,30
1525,537,1,42,1,190569.23,1,0,1,127154.8,0,1,0,0,2018-03-14,2023-01-31,2023,01,31
1526,567,1,44,9,0.0,2,1,0,87677.15,0,1,0,0,2018-05-03,2023-01-31,2023,01,31
1527,663,0,46,2,141726.88,1,1,1,58257.23,1,0,0,0,2013-04-17,2023-01-31,2023,01,31
1528,558,0,31,7,0.0,2,1,0,166720.28,0,1,0,0,2014-08-22,2023-01-31,2023,01,31
1529,739,0,25,5,113113.12,1,1,0,129181.27,1,0,0,0,2015-07-15,2023-01-31,2023,01,31
1530,525,0,47,6,118560.0,1,1,0,82522.61,0,1,1,0,2012-04-02,2023-02-01,2023,02,01
1531,498,1,34,5,0.0,2,1,1,91711.66,0,0,0,0,2017-12-22,2023-02-01,2023,02,01
1532,562,1,30,3,111099.79,2,0,0,140650.19,0,0,0,0,2011-10-19,2023-02-01,2023,02,01
1533,615,0,30,9,0.0,1,1,0,87347.82,0,0,0,0,2016-03-24,2023-02-01,2023,02,01
1534,590,0,27,8,123599.49,2,1,0,1676.92,1,0,0,0,2017-03-29,2023-02-01,2023,02,01
1535,635,0,47,2,125724.95,2,1,0,63236.97,0,0,0,0,2018-11-29,2023-02-01,2023,02,01
1536,661,1,35,8,124098.54,1,1,0,86678.48,1,0,0,0,2012-02-15,2023-02-02,2023,02,02
1537,554,1,30,6,135370.12,1,1,1,179689.05,0,1,1,0,2013-11-07,2023-02-02,2023,02,02
1538,624,0,28,2,0.0,2,0,1,104353.26,0,1,0,0,2014-02-27,2023-02-02,2023,02,02
1539,569,0,43,7,0.0,2,1,1,77703.19,0,0,0,0,2015-06-26,2023-02-02,2023,02,02
1540,511,0,66,4,0.0,1,1,0,1643.11,0,1,1,1,2015-02-12,2023-02-02,2023,02,02
1541,685,1,35,9,0.0,1,1,0,167033.83,0,0,0,0,2011-01-05,2023-02-03,2023,02,03
1542,755,0,37,0,113865.23,2,1,1,117396.25,1,0,0,0,2013-12-23,2023-02-03,2023,02,03
1543,549,1,29,3,0.0,2,1,0,146090.38,0,0,0,0,2010-03-16,2023-02-03,2023,02,03
1544,639,1,77,6,80926.02,2,1,1,55829.25,0,0,0,1,2013-07-30,2023-02-03,2023,02,03
1545,597,0,66,3,0.0,1,1,1,70532.53,0,1,0,0,2010-08-02,2023-02-03,2023,02,03
1546,740,0,57,3,113386.36,2,1,1,65121.63,1,0,1,0,2015-03-10,2023-02-03,2023,02,03
1547,659,0,44,9,23503.31,1,0,1,169862.01,0,0,1,0,2014-06-03,2023-02-06,2023,02,06
1548,802,1,33,8,0.0,2,1,0,143706.18,0,0,0,0,2010-06-30,2023-02-06,2023,02,06
1549,726,1,50,9,94504.35,1,0,1,5078.9,1,0,0,0,2013-01-08,2023-02-06,2023,02,06
1550,797,0,55,10,0.0,4,1,1,49418.87,0,0,1,0,2016-09-28,2023-02-06,2023,02,06
1551,702,1,40,7,145536.9,1,0,1,135334.24,0,0,0,0,2012-02-03,2023-02-07,2023,02,07
1552,593,0,38,4,88736.44,2,1,0,67020.03,0,1,0,0,2016-02-02,2023-02-07,2023,02,07
1553,686,1,35,4,0.0,1,1,0,8816.37,0,0,0,0,2012-11-01,2023-02-07,2023,02,07
1554,688,0,46,0,74458.25,1,0,1,6866.31,1,0,0,0,2017-06-13,2023-02-07,2023,02,07
1555,714,1,34,5,141173.03,1,0,1,98896.06,0,0,0,0,2017-03-07,2023-02-07,2023,02,07
1556,522,0,25,5,94049.92,2,1,0,103269.0,1,0,0,0,2017-05-17,2023-02-07,2023,02,07
1557,623,0,48,1,108076.33,1,1,0,118855.26,1,0,1,0,2015-02-11,2023-02-08,2023,02,08
1558,529,1,42,1,157498.9,1,1,1,82276.62,0,0,0,0,2017-10-12,2023-02-08,2023,02,08
1559,682,1,42,0,0.0,1,1,1,160828.98,0,0,0,0,2013-10-04,2023-02-08,2023,02,08
1560,701,0,35,9,0.0,2,0,0,170996.86,0,1,0,0,2017-11-21,2023-02-09,2023,02,09
1561,679,1,45,3,146758.24,1,1,0,48466.89,0,0,0,0,2014-11-26,2023-02-09,2023,02,09
1562,777,0,30,4,137851.31,1,1,0,5008.23,0,0,1,0,2015-05-29,2023-02-09,2023,02,09
1563,592,1,37,3,96651.03,1,1,1,3232.82,0,0,0,0,2014-12-05,2023-02-09,2023,02,09
1564,521,0,32,2,136555.01,2,1,1,129353.21,0,0,0,0,2014-12-15,2023-02-09,2023,02,09
1565,545,1,38,1,88293.13,2,1,1,24302.95,0,0,0,0,2016-08-08,2023-02-10,2023,02,10
1566,666,0,50,7,109062.28,1,1,1,140136.1,1,0,1,0,2011-08-09,2023-02-10,2023,02,10
1567,676,1,35,5,106836.67,2,1,0,84199.78,0,0,0,0,2018-06-12,2023-02-10,2023,02,10
1568,579,1,31,6,0.0,2,1,0,26149.25,0,0,0,0,2014-01-07,2023-02-10,2023,02,10
1569,617,0,26,2,165947.99,2,0,1,168834.38,0,0,0,0,2012-05-01,2023-02-13,2023,02,13
1570,786,0,32,2,104336.43,2,0,0,59559.81,1,0,0,0,2018-11-13,2023-02-13,2023,02,13
1571,701,1,38,3,125385.49,2,0,1,52044.66,1,0,0,0,2010-02-26,2023-02-13,2023,02,13
1572,765,0,46,8,119492.88,2,0,1,166896.01,1,0,1,0,2011-06-21,2023-02-13,2023,02,13
1573,794,1,24,10,146126.75,1,1,1,88992.05,0,0,0,0,2017-11-03,2023-02-13,2023,02,13
1574,661,1,39,5,0.0,2,0,0,181461.46,0,0,0,0,2012-06-07,2023-02-13,2023,02,13
1575,698,0,57,9,111359.55,2,1,0,105715.01,0,0,0,0,2012-03-16,2023-02-13,2023,02,13
1576,681,1,47,9,97023.21,1,1,1,2168.13,0,0,0,0,2013-03-11,2023-02-14,2023,02,14
1577,563,0,36,4,143680.47,2,1,1,63531.19,0,1,0,0,2014-12-03,2023-02-14,2023,02,14
1578,639,1,66,0,0.0,2,0,1,42240.54,0,0,0,0,2014-03-05,2023-02-14,2023,02,14
1579,614,0,40,3,113348.5,1,1,1,77789.01,0,1,0,0,2016-06-21,2023-02-14,2023,02,14
1580,711,1,51,7,0.0,3,1,0,38409.79,0,0,1,0,2010-01-01,2023-02-14,2023,02,14
1581,427,1,40,8,0.0,2,1,1,82870.75,0,1,0,0,2017-03-31,2023-02-14,2023,02,14
1582,619,0,30,7,70729.17,1,1,1,160948.87,0,0,0,0,2013-08-23,2023-02-14,2023,02,14
1583,713,1,38,9,72286.84,2,1,1,26136.89,0,0,0,0,2013-11-19,2023-02-14,2023,02,14
1584,645,1,33,8,149564.61,1,0,0,149913.84,1,0,0,0,2018-08-08,2023-02-15,2023,02,15
1585,605,1,41,5,103154.66,1,0,0,143203.78,0,1,0,0,2012-05-10,2023-02-15,2023,02,15
1586,709,1,45,4,122917.71,1,1,1,11.58,1,0,1,0,2010-09-03,2023-02-15,2023,02,15
1587,526,1,49,2,0.0,1,1,0,114539.67,0,1,1,0,2013-05-22,2023-02-15,2023,02,15
1588,619,0,35,4,90413.12,1,1,1,20555.21,0,0,0,0,2011-02-24,2023-02-15,2023,02,15
1589,626,1,39,10,132287.92,3,1,1,51467.92,1,0,1,0,2011-04-05,2023-02-15,2023,02,15
1590,524,1,29,7,0.0,2,1,1,105448.74,0,0,0,0,2018-06-26,2023-02-15,2023,02,15
1591,612,0,62,8,140745.33,1,1,0,193437.89,1,0,1,0,2011-05-24,2023-02-16,2023,02,16
1592,775,0,32,2,108698.96,2,1,1,161069.73,0,0,0,0,2015-05-22,2023-02-16,2023,02,16
1593,481,1,39,1,111233.09,1,1,1,123995.15,0,1,0,0,2017-07-06,2023-02-17,2023,02,17
1594,820,1,33,2,132150.26,2,1,0,23067.97,0,0,0,0,2012-10-19,2023-02-17,2023,02,17
1595,503,1,42,8,104430.08,1,1,1,147557.71,0,0,0,0,2015-05-15,2023-02-17,2023,02,17
1596,700,0,82,2,0.0,2,0,1,182055.36,0,0,0,0,2017-03-21,2023-02-20,2023,02,20
1597,763,1,67,1,149436.73,2,0,1,106282.74,0,0,0,0,2015-11-17,2023-02-20,2023,02,20
1598,652,0,40,7,100471.34,1,1,1,124550.88,0,1,0,0,2016-07-26,2023-02-20,2023,02,20
1599,623,0,39,1,160903.2,1,0,0,78774.36,0,0,0,0,2013-08-09,2023-02-20,2023,02,20
1600,765,1,43,4,148962.76,1,0,1,173878.87,1,0,1,0,2014-05-15,2023-02-20,2023,02,20
1601,573,1,26,8,86270.93,2,1,1,90177.3,0,0,0,0,2015-05-29,2023-02-20,2023,02,20
1602,558,1,40,6,0.0,2,1,0,173844.89,0,0,0,0,2016-09-26,2023-02-20,2023,02,20
1603,509,0,25,3,108738.71,2,1,0,106920.57,0,1,0,0,2018-12-25,2023-02-20,2023,02,20
1604,688,0,54,9,0.0,1,1,0,191212.63,0,0,1,0,2017-05-29,2023-02-20,2023,02,20
1605,709,0,24,3,110949.41,1,1,1,168515.61,0,0,0,0,2011-10-06,2023-02-20,2023,02,20
1606,703,1,73,5,137761.55,1,1,1,159677.46,0,1,0,0,2010-11-02,2023-02-20,2023,02,20
1607,565,1,52,5,97720.35,2,1,0,175070.94,1,0,1,0,2011-04-26,2023-02-21,2023,02,21
1608,647,0,35,3,166518.63,2,1,0,147930.46,1,0,0,0,2018-11-27,2023-02-21,2023,02,21
1609,640,0,33,6,84719.13,2,1,1,113048.79,0,0,0,0,2016-05-24,2023-02-21,2023,02,21
1610,692,0,30,7,0.0,2,1,1,18826.34,0,0,0,0,2015-02-05,2023-02-21,2023,02,21
1611,584,0,39,2,112687.69,1,1,1,127749.61,0,0,0,0,2013-12-11,2023-02-22,2023,02,22
1612,665,0,51,9,110610.41,2,0,1,1112.76,1,0,1,0,2010-03-11,2023-02-22,2023,02,22
1613,809,0,38,2,154763.21,2,1,1,174800.31,0,0,0,0,2010-09-30,2023-02-22,2023,02,22
1614,657,1,44,6,76495.04,1,1,0,79071.89,0,0,0,0,2016-02-03,2023-02-22,2023,02,22
1615,630,0,31,2,112373.49,2,1,1,131167.98,1,0,0,0,2012-06-25,2023-02-22,2023,02,22
1616,710,1,40,5,0.0,2,0,0,162878.96,0,0,0,0,2011-06-02,2023-02-22,2023,02,22
1617,537,0,45,7,158621.04,1,1,0,120892.96,0,0,1,0,2014-02-25,2023-02-23,2023,02,23
1618,550,0,45,8,111257.59,1,0,0,97623.42,1,0,1,0,2013-04-05,2023-02-23,2023,02,23
1619,836,0,41,7,150302.84,1,1,1,156036.19,0,1,0,0,2016-11-10,2023-02-23,2023,02,23
1620,627,1,27,1,62092.9,1,1,1,105887.04,0,0,0,0,2011-02-04,2023-02-23,2023,02,23
1621,644,1,37,6,117271.8,2,1,0,104217.96,0,0,1,0,2013-03-26,2023-02-24,2023,02,24
1622,587,0,39,6,101851.8,2,1,0,7103.71,1,0,0,0,2017-01-04,2023-02-24,2023,02,24
1623,630,0,36,8,126598.99,2,1,1,134407.93,0,0,0,0,2018-05-03,2023-02-24,2023,02,24
1624,763,0,35,7,115651.6,2,1,1,104706.29,0,0,0,0,2014-07-02,2023-02-24,2023,02,24
1625,732,1,41,8,0.0,2,1,1,170886.17,0,0,0,0,2013-12-25,2023-02-24,2023,02,24
1626,503,1,25,7,0.0,1,0,1,192841.13,0,1,0,0,2016-04-18,2023-02-27,2023,02,27
1627,595,1,46,10,0.0,1,1,0,73489.15,0,0,1,0,2018-05-29,2023-02-27,2023,02,27
1628,663,1,67,9,0.0,3,1,1,72318.77,0,0,0,0,2018-05-24,2023-02-27,2023,02,27
1629,841,1,74,9,108131.53,1,0,1,60830.38,0,0,0,0,2012-07-12,2023-02-27,2023,02,27
1630,531,0,64,2,175754.87,2,1,1,60721.4,1,0,0,1,2013-02-08,2023-02-28,2023,02,28
1631,534,0,33,3,151233.62,1,0,0,199336.63,0,1,0,0,2011-02-10,2023-02-28,2023,02,28
1632,776,0,37,1,93124.04,2,1,1,196079.32,1,0,0,0,2017-08-07,2023-02-28,2023,02,28
1633,700,1,38,8,134811.3,1,1,0,1299.75,0,0,0,0,2015-08-10,2023-02-28,2023,02,28
1634,572,1,23,2,126873.52,1,0,1,67040.12,0,1,0,0,2016-06-07,2023-02-28,2023,02,28
1635,514,1,30,7,0.0,1,0,1,125010.24,0,1,0,0,2013-10-29,2023-02-28,2023,02,28
1636,626,1,43,4,137638.69,1,1,0,130442.08,0,0,1,0,2017-09-28,2023-03-01,2023,03,01
1637,590,1,47,3,0.0,2,1,0,171774.5,0,0,0,0,2018-03-01,2023-03-01,2023,03,01
1638,682,0,47,10,134032.01,1,1,0,144290.97,0,1,0,0,2014-06-11,2023-03-01,2023,03,01
1639,456,1,32,9,147506.25,1,1,1,135399.21,0,1,0,0,2013-03-07,2023-03-01,2023,03,01
1640,533,1,38,1,135289.33,2,0,1,152956.33,0,1,0,0,2010-01-22,2023-03-01,2023,03,01
1641,625,1,32,7,106957.28,1,1,1,134794.02,0,1,0,0,2015-09-15,2023-03-02,2023,03,02
1642,528,1,34,1,125566.9,1,1,1,176763.27,0,0,0,0,2018-07-25,2023-03-02,2023,03,02
1643,624,1,51,5,174397.21,2,1,1,172372.63,0,1,0,0,2016-08-19,2023-03-02,2023,03,02
1644,584,0,59,1,0.0,1,0,1,130260.11,0,1,1,0,2017-11-01,2023-03-03,2023,03,03
1645,615,1,39,4,133707.09,1,1,1,108152.75,0,0,0,0,2013-10-16,2023-03-03,2023,03,03
1646,555,1,21,1,0.0,2,0,0,103901.35,0,1,0,0,2015-11-20,2023-03-03,2023,03,03
1647,500,0,50,5,0.0,4,1,1,83866.35,0,1,1,0,2011-03-11,2023-03-03,2023,03,03
1648,838,1,43,9,123105.88,2,1,0,145765.83,0,1,0,0,2014-11-13,2023-03-03,2023,03,03
1649,507,1,41,3,58820.32,2,1,1,138536.09,0,0,0,0,2015-11-09,2023-03-06,2023,03,06
1650,591,1,24,6,147360.0,1,1,1,25310.82,0,0,0,0,2012-03-12,2023-03-06,2023,03,06
1651,662,1,44,8,0.0,2,1,1,175314.87,0,0,0,0,2010-10-15,2023-03-06,2023,03,06
1652,743,1,43,2,161807.18,2,0,1,93228.86,0,1,1,0,2017-10-03,2023-03-06,2023,03,06
1653,604,0,53,2,121389.78,1,1,1,48201.64,0,0,1,0,2012-06-25,2023-03-06,2023,03,06
1654,777,1,37,1,0.0,1,1,1,126837.72,0,0,0,0,2012-06-11,2023-03-06,2023,03,06
1655,695,0,42,5,0.0,1,0,1,72172.13,0,0,1,0,2013-04-01,2023-03-06,2023,03,06
1656,666,1,39,10,0.0,2,1,0,102999.33,0,0,0,0,2013-12-27,2023-03-07,2023,03,07
1657,831,0,34,2,0.0,2,0,0,165840.94,0,0,0,0,2013-06-24,2023-03-07,2023,03,07
1658,470,1,31,4,55732.92,2,1,1,103792.53,0,1,0,0,2015-05-04,2023-03-07,2023,03,07
1659,608,1,33,9,89968.69,1,1,0,68777.26,0,0,0,0,2013-05-21,2023-03-07,2023,03,07
1660,812,1,38,3,127117.8,2,1,1,174822.74,0,1,0,0,2013-04-11,2023-03-07,2023,03,07
1661,705,1,92,1,126076.24,2,1,1,34436.83,0,0,0,1,2011-01-06,2023-03-08,2023,03,08
1662,427,0,39,9,0.0,2,1,0,28368.37,0,1,0,0,2015-10-22,2023-03-08,2023,03,08
1663,586,0,28,2,0.0,2,1,1,92067.35,0,1,0,0,2012-01-30,2023-03-08,2023,03,08
1664,535,1,47,0,160729.1,1,0,1,145986.35,0,0,0,0,2017-06-26,2023-03-08,2023,03,08
1665,753,1,35,4,0.0,2,1,1,106303.4,0,0,0,0,2018-06-14,2023-03-08,2023,03,08
1666,617,1,25,1,102585.88,2,1,1,115387.4,0,0,0,0,2011-08-12,2023-03-08,2023,03,08
1667,514,1,32,8,0.0,2,1,0,95857.18,0,0,0,0,2012-03-30,2023-03-08,2023,03,08
1668,725,1,39,1,50880.98,2,1,1,184023.54,1,0,0,0,2010-08-27,2023-03-09,2023,03,09
1669,644,1,26,8,96659.64,2,1,1,138775.69,0,1,0,0,2012-09-11,2023-03-09,2023,03,09
1670,586,1,42,6,0.0,2,1,1,123410.23,0,1,0,0,2011-04-11,2023-03-09,2023,03,09
1671,605,1,52,1,63349.75,1,1,0,108887.44,0,0,0,0,2010-09-21,2023-03-09,2023,03,09
1672,558,1,27,1,152283.39,1,1,0,183271.15,0,0,0,0,2010-04-16,2023-03-09,2023,03,09
1673,657,1,38,7,0.0,2,1,0,185827.74,0,0,0,0,2012-10-24,2023-03-09,2023,03,09
1674,677,1,18,8,134796.87,2,1,1,114858.9,0,1,0,0,2012-11-22,2023-03-09,2023,03,09
1675,502,1,30,4,0.0,2,1,1,66263.87,0,0,0,0,2015-04-09,2023-03-10,2023,03,10
1676,595,0,64,2,105736.32,1,1,1,89935.73,1,0,1,1,2012-11-06,2023-03-10,2023,03,10
1677,613,1,36,9,131307.11,1,0,0,83343.73,0,0,0,0,2010-09-17,2023-03-10,2023,03,10
1678,705,0,37,3,109974.22,1,1,1,36320.87,1,0,1,0,2010-03-05,2023-03-10,2023,03,10
1679,686,1,34,6,146178.13,2,1,1,88837.11,0,0,0,0,2014-10-16,2023-03-10,2023,03,10
1680,548,1,32,5,175214.71,1,1,1,155165.61,1,0,0,0,2017-12-28,2023-03-10,2023,03,10
1681,619,0,41,8,142015.76,2,1,0,114323.66,1,0,0,0,2012-02-17,2023-03-13,2023,03,13
1682,606,0,35,0,135984.15,2,1,0,186778.89,0,0,0,0,2015-12-23,2023-03-13,2023,03,13
1683,614,1,51,4,40685.92,1,1,1,46775.28,0,0,0,0,2017-11-21,2023-03-13,2023,03,13
1684,666,0,59,8,152614.51,2,1,1,188782.3,1,0,0,0,2015-04-22,2023-03-13,2023,03,13
1685,731,0,21,8,132312.06,1,1,0,106663.46,1,0,1,0,2014-12-22,2023-03-13,2023,03,13
1686,680,1,33,1,123082.08,1,1,0,134960.98,0,0,0,0,2015-01-19,2023-03-13,2023,03,13
1687,710,0,30,10,0.0,2,1,0,19500.1,0,1,0,0,2016-11-03,2023-03-14,2023,03,14
1688,593,0,62,3,118233.81,1,0,1,24765.53,1,0,1,1,2011-04-28,2023-03-14,2023,03,14
1689,807,0,36,4,0.0,2,0,1,147007.33,0,0,0,0,2017-09-26,2023-03-14,2023,03,14
1690,640,1,29,5,197200.04,2,1,0,141453.62,0,1,0,0,2011-09-14,2023-03-14,2023,03,14
1691,743,1,36,4,0.0,2,1,1,190911.02,0,0,0,0,2016-04-18,2023-03-14,2023,03,14
1692,788,0,41,6,0.0,1,1,1,25571.37,0,0,0,0,2015-10-30,2023-03-14,2023,03,14
1693,735,1,43,9,127806.91,1,1,1,73069.59,0,0,0,0,2013-03-15,2023-03-14,2023,03,14
1694,497,1,44,2,121250.04,1,0,1,79691.4,0,1,0,0,2014-08-15,2023-03-15,2023,03,15
1695,516,0,40,9,0.0,2,0,1,33266.29,0,0,0,0,2017-06-05,2023-03-15,2023,03,15
1696,629,1,44,5,0.0,4,0,0,117572.59,0,0,1,0,2013-08-16,2023-03-15,2023,03,15
1697,555,0,44,3,105770.7,3,1,0,60533.96,0,0,1,0,2014-10-24,2023-03-15,2023,03,15
1698,639,0,54,2,0.0,2,1,1,53843.71,0,1,0,0,2013-05-03,2023-03-15,2023,03,15
1699,650,1,71,0,0.0,1,1,1,175380.77,0,1,0,0,2018-08-30,2023-03-15,2023,03,15
1700,744,1,29,1,0.0,1,0,0,82422.97,0,0,0,0,2017-12-26,2023-03-15,2023,03,15
1701,565,0,40,2,0.0,2,1,1,129956.13,0,0,0,0,2016-12-12,2023-03-15,2023,03,15
1702,619,0,28,3,0.0,2,1,0,53394.12,0,0,0,0,2016-04-07,2023-03-16,2023,03,16
1703,574,1,34,1,112572.39,1,0,0,165626.6,0,0,0,0,2017-05-17,2023-03-16,2023,03,16
1704,720,0,34,6,110717.38,1,1,1,9398.45,0,0,0,0,2011-10-19,2023-03-16,2023,03,16
1705,648,0,39,6,130694.89,2,1,1,153955.38,0,0,1,0,2015-03-26,2023-03-16,2023,03,16
1706,612,0,62,0,167026.61,2,1,1,192892.05,0,1,0,1,2014-02-13,2023-03-16,2023,03,16
1707,776,1,33,8,115130.34,1,0,0,129525.5,1,0,1,0,2013-12-09,2023-03-16,2023,03,16
1708,686,0,47,6,0.0,1,1,0,32080.69,0,1,1,0,2016-10-21,2023-03-16,2023,03,16
1709,654,1,40,5,105683.63,1,1,0,173617.09,0,1,0,0,2010-08-25,2023-03-17,2023,03,17
1710,676,0,43,2,0.0,1,1,1,55119.53,0,0,0,0,2017-03-13,2023-03-17,2023,03,17
1711,667,1,33,9,124573.33,2,0,0,683.37,1,0,0,0,2013-07-01,2023-03-17,2023,03,17
1712,518,0,45,9,105525.65,2,1,1,73418.29,0,0,0,0,2014-10-30,2023-03-17,2023,03,17
1713,700,0,36,4,0.0,2,1,0,130789.15,0,0,0,0,2014-01-09,2023-03-17,2023,03,17
1714,710,0,32,3,0.0,1,1,0,94790.34,0,0,0,0,2012-08-08,2023-03-20,2023,03,20
1715,528,1,40,4,0.0,2,1,0,25399.7,0,1,0,0,2017-05-23,2023-03-20,2023,03,20
1716,748,1,60,3,0.0,2,1,1,78194.37,0,1,0,0,2012-11-30,2023-03-20,2023,03,20
1717,663,1,42,7,115930.87,1,1,0,19862.78,1,0,0,0,2013-08-08,2023-03-20,2023,03,20
1718,743,1,43,5,0.0,2,0,0,113079.19,0,0,1,0,2015-03-20,2023-03-20,2023,03,20
1719,753,0,38,6,142263.45,1,0,1,33730.43,0,0,0,0,2018-06-12,2023-03-20,2023,03,20
1720,542,1,34,8,108653.93,1,0,1,144725.14,0,1,0,0,2017-03-30,2023-03-20,2023,03,20
1721,643,0,45,4,45144.43,1,1,0,60917.24,0,0,1,0,2013-10-29,2023-03-21,2023,03,21
1722,734,0,47,10,91522.04,2,1,1,138835.91,1,0,0,0,2014-11-25,2023-03-21,2023,03,21
1723,522,1,30,3,0.0,2,1,0,145490.85,0,1,0,0,2014-04-18,2023-03-21,2023,03,21
1724,662,1,34,2,117731.79,2,0,1,55120.79,0,0,0,0,2015-05-19,2023-03-21,2023,03,21
1725,603,1,31,8,0.0,2,1,1,169915.02,0,0,0,0,2018-10-04,2023-03-21,2023,03,21
1726,550,0,48,6,0.0,2,1,1,191870.28,0,0,0,0,2012-11-21,2023-03-22,2023,03,22
1727,706,1,29,2,0.0,2,1,1,18255.51,0,1,0,0,2013-10-30,2023-03-22,2023,03,22
1728,628,0,45,6,53667.44,1,1,0,115022.94,1,0,0,0,2017-08-01,2023-03-22,2023,03,22
1729,430,1,35,1,118894.22,1,0,0,2923.61,0,0,0,0,2015-08-28,2023-03-22,2023,03,22
1730,516,0,46,6,62212.29,1,0,1,171681.86,0,0,1,0,2017-09-06,2023-03-22,2023,03,22
1731,653,1,51,3,0.0,1,1,0,170426.65,0,0,1,0,2014-10-06,2023-03-23,2023,03,23
1732,504,1,56,9,104217.3,1,0,0,55857.48,1,0,1,1,2012-11-08,2023-03-23,2023,03,23
1733,816,0,38,5,130878.75,3,1,0,71905.77,1,0,1,0,2010-09-03,2023-03-23,2023,03,23
1734,850,1,32,3,137714.25,1,0,1,159403.68,1,0,0,0,2010-11-22,2023-03-24,2023,03,24
1735,850,0,43,3,0.0,2,0,0,2465.8,0,0,0,0,2012-06-26,2023-03-24,2023,03,24
1736,709,0,37,8,0.0,3,1,0,71738.56,0,1,0,0,2012-05-11,2023-03-27,2023,03,27
1737,602,1,38,2,71667.97,2,0,0,137111.89,1,0,0,0,2016-01-29,2023-03-27,2023,03,27
1738,445,1,62,1,64119.38,1,1,1,76569.64,0,1,1,1,2015-11-09,2023-03-27,2023,03,27
1739,507,1,31,9,111589.67,1,1,0,150037.19,1,0,0,0,2010-05-27,2023-03-27,2023,03,27
1740,818,1,43,10,105301.5,1,1,1,78941.59,1,0,0,0,2017-05-29,2023-03-27,2023,03,27
1741,744,1,42,1,112419.92,1,1,1,83022.92,0,0,0,0,2014-12-08,2023-03-27,2023,03,27
1742,526,0,36,5,91132.18,1,0,0,58111.71,0,1,0,0,2012-09-26,2023-03-27,2023,03,27
1743,675,1,54,2,0.0,1,1,0,149583.67,0,0,1,0,2011-12-01,2023-03-27,2023,03,27
1744,676,0,61,8,0.0,2,1,1,118522.73,0,0,0,0,2010-01-07,2023-03-27,2023,03,27
1745,579,0,64,6,145215.43,1,1,1,164083.72,1,0,0,1,2014-03-25,2023-03-27,2023,03,27
1746,806,0,37,2,137794.18,2,0,1,75232.02,0,1,0,0,2012-11-30,2023-03-27,2023,03,27
1747,701,0,21,9,0.0,2,1,1,26327.42,0,1,0,0,2016-12-22,2023-03-28,2023,03,28
1748,569,1,35,10,124525.52,1,1,1,193793.78,0,0,0,0,2017-04-06,2023-03-28,2023,03,28
1749,476,0,34,10,0.0,2,1,0,26260.98,0,0,0,0,2015-04-07,2023-03-28,2023,03,28
1750,591,0,38,2,142289.28,1,0,1,119638.85,0,0,0,0,2015-07-28,2023-03-28,2023,03,28
1751,746,1,37,2,0.0,2,1,0,143194.05,0,0,0,0,2018-05-29,2023-03-28,2023,03,28
1752,838,0,34,8,0.0,2,1,0,27472.07,0,0,0,0,2011-10-13,2023-03-28,2023,03,28
1753,816,1,67,6,151858.98,1,1,1,72814.31,0,1,0,0,2010-08-13,2023-03-28,2023,03,28
1754,718,0,49,10,82321.88,1,0,1,11144.4,0,1,0,0,2010-05-19,2023-03-28,2023,03,28
1755,774,0,43,1,110646.54,1,0,0,108804.28,0,1,0,0,2018-04-09,2023-03-29,2023,03,29
1756,590,0,44,3,139432.37,1,1,0,62222.81,0,1,0,0,2010-06-18,2023-03-29,2023,03,29
1757,720,1,46,3,97042.6,1,1,1,133516.51,1,0,1,0,2014-05-28,2023-03-30,2023,03,30
1758,639,1,38,5,130170.82,1,1,1,149599.62,1,0,0,0,2013-11-15,2023-03-30,2023,03,30
1759,563,1,24,7,0.0,2,0,0,16319.56,0,1,0,0,2018-06-01,2023-03-30,2023,03,30
1760,567,1,40,8,28649.64,1,1,1,95140.62,0,1,0,0,2014-12-22,2023-03-30,2023,03,30
1761,621,1,35,7,87619.29,1,1,0,143.34,0,0,0,0,2013-04-25,2023-03-30,2023,03,30
1762,798,1,22,8,0.0,2,1,0,107615.43,0,0,0,0,2015-10-27,2023-03-31,2023,03,31
1763,804,1,33,7,76548.6,1,0,1,98453.45,0,1,0,0,2016-03-02,2023-03-31,2023,03,31
